make_id,make,model_id,model,spec_id,spec
67,TOYOTA,561,CAMRY,3178,TAXI
67,TOYOTA,561,CAMRY,726,XLI
67,TOYOTA,561,CAMRY,742,SE
67,TOYOTA,561,CAMRY,5289,GLE
67,TOYOTA,561,CAMRY,4888,GLX PREMIUM
67,TOYOTA,561,CAMRY,731,TOURING
67,TOYOTA,561,CAMRY,739,GLI
67,TOYOTA,561,CAMRY,1187,SE TOP
67,TOYOTA,561,CAMRY,5369,HYBRID
67,TOYOTA,561,CAMRY,2029,STD
67,TOYOTA,561,CAMRY,728,GLI
67,TOYOTA,561,CAMRY,736,XLI SAMPLE
67,TOYOTA,561,CAMRY,744,SPORT
67,TOYOTA,561,CAMRY,2439,SE+
67,TOYOTA,561,CAMRY,993,GLX TOP
67,TOYOTA,561,CAMRY,733,LEATHER
67,TOYOTA,561,CAMRY,741,GLX
67,TOYOTA,561,CAMRY,4286,60TH
67,TOYOTA,561,CAMRY,4887,GLX SPORT Z
67,TOYOTA,561,CAMRY,730,GLI DRV A BAGS
67,TOYOTA,561,CAMRY,738,GLI LIMITED
67,TOYOTA,561,CAMRY,2706,LE
67,TOYOTA,579,CELICA,2039,STD
67,TOYOTA,581,CENTURY,2041,STD
67,TOYOTA,575,COASTER,851,GLS
67,TOYOTA,575,COASTER,2036,STD
67,TOYOTA,575,COASTER,2983,SWB HIGH ROOF
67,TOYOTA,575,COASTER,5330,DL
67,TOYOTA,575,COASTER,853,HANDICAP VERSION
67,TOYOTA,575,COASTER,2980,SWB
67,TOYOTA,575,COASTER,850,GL
67,TOYOTA,575,COASTER,5332,DLX
67,TOYOTA,575,COASTER,2982,LWB HIGH ROOF
67,TOYOTA,575,COASTER,5329,GLX
67,TOYOTA,575,COASTER,852,SPECIAL ORDER
67,TOYOTA,575,COASTER,2981,LWB
67,TOYOTA,575,COASTER,5331,DLS
67,TOYOTA,560,COROLLA,4291,SPORT
67,TOYOTA,560,COROLLA,3129,ROYAL Edition
67,TOYOTA,560,COROLLA,719,PLATINUM LUXURY
67,TOYOTA,560,COROLLA,4892,XLI EXECUTIVE
67,TOYOTA,560,COROLLA,4139,SE+ TRD SPORT PK
67,TOYOTA,560,COROLLA,992,GLI TOP LEATHER
67,TOYOTA,560,COROLLA,3572,LIMITED
67,TOYOTA,560,COROLLA,716,XLI MID
67,TOYOTA,560,COROLLA,724,GLI TOP
67,TOYOTA,560,COROLLA,4136,SE TRD AERO PK
67,TOYOTA,560,COROLLA,4285,60TH
67,TOYOTA,560,COROLLA,3569,S
67,TOYOTA,560,COROLLA,3184,TAXI
67,TOYOTA,560,COROLLA,1185,XLI POWER OPT
67,TOYOTA,560,COROLLA,4141,LIMITED TRD SPORT PK
67,TOYOTA,560,COROLLA,3482,SPORTS TOP
67,TOYOTA,560,COROLLA,718,XLI PW CL
67,TOYOTA,560,COROLLA,4138,SE+ TRD AERO PK
67,TOYOTA,560,COROLLA,3571,SE+
67,TOYOTA,560,COROLLA,3187,GLI TOP SPEC
67,TOYOTA,560,COROLLA,715,XLI
67,TOYOTA,560,COROLLA,723,BASE
67,TOYOTA,560,COROLLA,4135,S TRD SPORT PK
67,TOYOTA,560,COROLLA,3130,STERLING
67,TOYOTA,560,COROLLA,720,STD
67,TOYOTA,560,COROLLA,4893,GLI
67,TOYOTA,560,COROLLA,4140,LIMITED TRD AERO PK
67,TOYOTA,560,COROLLA,3481,SPORTS BASIC
67,TOYOTA,560,COROLLA,717,XLI TOP
67,TOYOTA,560,COROLLA,725,EXCLUSIVE
67,TOYOTA,560,COROLLA,4137,SE TRD SPORT PK
67,TOYOTA,560,COROLLA,3869,PLATINUM
67,TOYOTA,560,COROLLA,3570,SE
67,TOYOTA,560,COROLLA,714,L
67,TOYOTA,560,COROLLA,5288,SPORT Z
67,TOYOTA,560,COROLLA,1186,GLI TOP LTH
67,TOYOTA,560,COROLLA,4134,S TRD AERO PK
67,TOYOTA,582,CORONA,2042,STD
67,TOYOTA,583,CRESSIDA,2043,STD
67,TOYOTA,584,CRESTA,2044,STD
67,TOYOTA,578,CROWN,2038,STD
67,TOYOTA,574,DYNA,849,STD
67,TOYOTA,576,ECHO,859,PS PW CL
67,TOYOTA,576,ECHO,856,XLI MID
67,TOYOTA,576,ECHO,858,TOP
67,TOYOTA,576,ECHO,855,BASE
67,TOYOTA,576,ECHO,1184,STD
67,TOYOTA,576,ECHO,854,XLI TOP
67,TOYOTA,566,FJ CRUISER,3847,XTREME
67,TOYOTA,566,FJ CRUISER,3536,GXR
67,TOYOTA,566,FJ CRUISER,768,TOP
67,TOYOTA,566,FJ CRUISER,1190,STD
67,TOYOTA,566,FJ CRUISER,3846,STREET
67,TOYOTA,566,FJ CRUISER,3018,EXTREME
67,TOYOTA,566,FJ CRUISER,2972,STEALTH
67,TOYOTA,566,FJ CRUISER,4292,TRD
67,TOYOTA,566,FJ CRUISER,3535,EXR
67,TOYOTA,566,FJ CRUISER,767,BASE
67,TOYOTA,566,FJ CRUISER,3845,ROADSTER
67,TOYOTA,566,FJ CRUISER,3537,VXR
67,TOYOTA,567,FORTUNER,769,TOP
67,TOYOTA,567,FORTUNER,4288,60TH
67,TOYOTA,567,FORTUNER,2033,STD
67,TOYOTA,567,FORTUNER,3539,GXR
67,TOYOTA,567,FORTUNER,5306,VX3
67,TOYOTA,567,FORTUNER,4599,VXR
67,TOYOTA,567,FORTUNER,3844,TRD SPORT
67,TOYOTA,567,FORTUNER,5303,GX2
67,TOYOTA,567,FORTUNER,3538,EXR
67,TOYOTA,567,FORTUNER,5305,VX2
67,TOYOTA,567,FORTUNER,773,EXCLUSIVE
67,TOYOTA,567,FORTUNER,5302,GX1
67,TOYOTA,567,FORTUNER,770,SR5
67,TOYOTA,567,FORTUNER,5042,XTREME
67,TOYOTA,567,FORTUNER,5304,VX1
67,TOYOTA,567,FORTUNER,772,SPORT
67,TOYOTA,572,HIACE,5325,GLX
67,TOYOTA,572,HIACE,2985,DX SEMI H/R W/B
67,TOYOTA,572,HIACE,2986,DX H/R W/B
67,TOYOTA,572,HIACE,5327,DLX
67,TOYOTA,572,HIACE,5324,GL
67,TOYOTA,572,HIACE,838,STD
67,TOYOTA,572,HIACE,5326,DL
67,TOYOTA,572,HIACE,5138,GLS
67,TOYOTA,572,HIACE,2984,DX
67,TOYOTA,572,HIACE,5328,GRD
67,TOYOTA,571,HILUX,834,TOP
67,TOYOTA,571,HILUX,3850,DLX TOP
67,TOYOTA,571,HILUX,5322,DL
67,TOYOTA,571,HILUX,831,STD
67,TOYOTA,571,HILUX,836,DLX
67,TOYOTA,571,HILUX,5423,TRD
67,TOYOTA,571,HILUX,833,XLI D/ABAGS
67,TOYOTA,571,HILUX,3849,DLX MID
67,TOYOTA,571,HILUX,3369,SINGLE CAB
67,TOYOTA,571,HILUX,5321,GLS
67,TOYOTA,571,HILUX,830,GLX
67,TOYOTA,571,HILUX,3851,XTREME
67,TOYOTA,571,HILUX,3848,DLX POWER OPT
67,TOYOTA,571,HILUX,5323,DLS
67,TOYOTA,571,HILUX,832,GL
67,TOYOTA,571,HILUX,837,SR
67,TOYOTA,571,HILUX,3368,DOUBLE CAB
67,TOYOTA,564,INNOVA,4203,SE+
67,TOYOTA,564,INNOVA,995,GLI TOP LEATHER
67,TOYOTA,564,INNOVA,1188,GL TOP LTH
67,TOYOTA,564,INNOVA,5287,XL
67,TOYOTA,564,INNOVA,3541,SE
67,TOYOTA,564,INNOVA,3182,TAXI
67,TOYOTA,564,INNOVA,4625,LIMITED
67,TOYOTA,564,INNOVA,2032,STD
67,TOYOTA,564,INNOVA,756,GL
67,TOYOTA,564,INNOVA,3540,S
67,TOYOTA,564,INNOVA,3017,DX
67,TOYOTA,564,INNOVA,755,GL TOP
67,TOYOTA,569,LAND CRUISER,2617,VXR+
67,TOYOTA,569,LAND CRUISER,1722,GXR TOP
67,TOYOTA,569,LAND CRUISER,1730,VXR TOP 60th ANNIVERSARY
67,TOYOTA,569,LAND CRUISER,5293,VXR1
67,TOYOTA,569,LAND CRUISER,793,VXR LUD D/AC AW
67,TOYOTA,569,LAND CRUISER,802,GX
67,TOYOTA,569,LAND CRUISER,810,VXR LUD DL MR CD
67,TOYOTA,569,LAND CRUISER,1727,GXR MID 60th ANNIVERSARY
67,TOYOTA,569,LAND CRUISER,5290,GXR1
67,TOYOTA,569,LAND CRUISER,798,GXR LUD D/AC AW
67,TOYOTA,569,LAND CRUISER,807,GXR LUD D/AC
67,TOYOTA,569,LAND CRUISER,815,GLI DRV A BAGS
67,TOYOTA,569,LAND CRUISER,823,GX 8ST
67,TOYOTA,569,LAND CRUISER,1724,GXR TOP 60th ANNIVERSARY
67,TOYOTA,569,LAND CRUISER,5295,VXR3
67,TOYOTA,569,LAND CRUISER,1194,VXR
67,TOYOTA,569,LAND CRUISER,795,VXR TOP
67,TOYOTA,569,LAND CRUISER,804,GXR SOD AC PWR
67,TOYOTA,569,LAND CRUISER,812,GXR LUD DMST
67,TOYOTA,569,LAND CRUISER,820,BASE
67,TOYOTA,569,LAND CRUISER,4290,60TH
67,TOYOTA,569,LAND CRUISER,2616,GXR+
67,TOYOTA,569,LAND CRUISER,1729,VXR TOP XTREME
67,TOYOTA,569,LAND CRUISER,5292,GXR3
67,TOYOTA,569,LAND CRUISER,4106,PREMIUM
67,TOYOTA,569,LAND CRUISER,800,STD AC
67,TOYOTA,569,LAND CRUISER,809,VX 8ST
67,TOYOTA,569,LAND CRUISER,817,GX 8ST TOP
67,TOYOTA,569,LAND CRUISER,4979,VXS
67,TOYOTA,569,LAND CRUISER,825,VX
67,TOYOTA,569,LAND CRUISER,3503,G
67,TOYOTA,569,LAND CRUISER,4335,XTREME
67,TOYOTA,569,LAND CRUISER,1726,GXR MID XTREME
67,TOYOTA,569,LAND CRUISER,797,GXR
67,TOYOTA,569,LAND CRUISER,806,GXR FMST
67,TOYOTA,569,LAND CRUISER,814,NAVIGATION
67,TOYOTA,569,LAND CRUISER,822,GX MID
67,TOYOTA,569,LAND CRUISER,1723,GXR TOP XTREME
67,TOYOTA,569,LAND CRUISER,1731,VXR TOP 60th ANNIV. XTREME
67,TOYOTA,569,LAND CRUISER,5294,VXR2
67,TOYOTA,569,LAND CRUISER,1193,GXR DMST
67,TOYOTA,569,LAND CRUISER,794,BASIC LTH
67,TOYOTA,569,LAND CRUISER,803,STD
67,TOYOTA,569,LAND CRUISER,811,VXR MID
67,TOYOTA,569,LAND CRUISER,819,SAFARI
67,TOYOTA,569,LAND CRUISER,1001,GXR MID
67,TOYOTA,569,LAND CRUISER,2615,EXR
67,TOYOTA,569,LAND CRUISER,1728,GXR MID 60th ANNIV. XTREME
67,TOYOTA,569,LAND CRUISER,5291,GXR2
67,TOYOTA,569,LAND CRUISER,799,VX FMST TOP
67,TOYOTA,569,LAND CRUISER,808,VXR BASE
67,TOYOTA,569,LAND CRUISER,816,GX TOP
67,TOYOTA,569,LAND CRUISER,4978,VXE
67,TOYOTA,569,LAND CRUISER,824,GXR TOP DMST
67,TOYOTA,569,LAND CRUISER,3376,70
67,TOYOTA,569,LAND CRUISER,1725,GXR TOP 60th ANNIV. XTREME
67,TOYOTA,569,LAND CRUISER,796,VXR TOP LTH
67,TOYOTA,569,LAND CRUISER,805,GXR SOD D/AC AW
67,TOYOTA,569,LAND CRUISER,813,GLX
67,TOYOTA,569,LAND CRUISER,821,GXR TOP FMST
67,TOYOTA,1123,LAND CRUISER 70,4628,HT SLWB
67,TOYOTA,1123,LAND CRUISER 70,4627,HT SWB
67,TOYOTA,573,LAND CRUISER PICK UP,842,LX WIDE TYRES
67,TOYOTA,573,LAND CRUISER PICK UP,839,STD
67,TOYOTA,573,LAND CRUISER PICK UP,848,TOP
67,TOYOTA,573,LAND CRUISER PICK UP,3378,70 mid
67,TOYOTA,573,LAND CRUISER PICK UP,4842,GXR
67,TOYOTA,573,LAND CRUISER PICK UP,841,LX AC PWR OPT
67,TOYOTA,573,LAND CRUISER PICK UP,847,LX WINCH WIDE TYRES
67,TOYOTA,573,LAND CRUISER PICK UP,3377,70
67,TOYOTA,573,LAND CRUISER PICK UP,4841,VXR
67,TOYOTA,573,LAND CRUISER PICK UP,843,LX WINCH
67,TOYOTA,573,LAND CRUISER PICK UP,840,STD AC
67,TOYOTA,573,LAND CRUISER PICK UP,3379,70 TOP
67,TOYOTA,573,LAND CRUISER PICK UP,4840,EXR
67,TOYOTA,568,PRADO,3542,EXR
67,TOYOTA,568,PRADO,5301,VX3
67,TOYOTA,568,PRADO,1191,VX NAV TOP
67,TOYOTA,568,PRADO,777,VX 5ST
67,TOYOTA,568,PRADO,785,GX MID
67,TOYOTA,568,PRADO,5041,LIMITED
67,TOYOTA,568,PRADO,1000,VX-L TOP
67,TOYOTA,568,PRADO,3520,GXR
67,TOYOTA,568,PRADO,5298,TXL3
67,TOYOTA,568,PRADO,774,GX
67,TOYOTA,568,PRADO,782,VX TOP
67,TOYOTA,568,PRADO,790,TX
67,TOYOTA,568,PRADO,3367,GXL
67,TOYOTA,568,PRADO,997,VX-L TOP P/C
67,TOYOTA,568,PRADO,779,VX 8ST
67,TOYOTA,568,PRADO,5300,VX2
67,TOYOTA,568,PRADO,784,VX FMST TOP
67,TOYOTA,568,PRADO,792,VX-L
67,TOYOTA,568,PRADO,999,VX-L NAVIGATION
67,TOYOTA,568,PRADO,5297,TXL2
67,TOYOTA,568,PRADO,781,GX TOP
67,TOYOTA,568,PRADO,789,VX NAV
67,TOYOTA,568,PRADO,996,TX-L TOP
67,TOYOTA,568,PRADO,3543,VXR
67,TOYOTA,568,PRADO,778,VX
67,TOYOTA,568,PRADO,4289,60TH
67,TOYOTA,568,PRADO,2034,STD
67,TOYOTA,568,PRADO,1740,VX TOP LTH
67,TOYOTA,568,PRADO,5299,VX1
67,TOYOTA,568,PRADO,775,VX D/AC
67,TOYOTA,568,PRADO,783,VX MID
67,TOYOTA,568,PRADO,791,TX-L
67,TOYOTA,568,PRADO,998,VX-L MID
67,TOYOTA,568,PRADO,5296,TXL1
67,TOYOTA,568,PRADO,780,GX 8ST
67,TOYOTA,568,PRADO,788,TOP
67,TOYOTA,563,PREVIA,3550,SE
67,TOYOTA,563,PREVIA,752,LIMITED
67,TOYOTA,563,PREVIA,748,BASE
67,TOYOTA,563,PREVIA,754,GL
67,TOYOTA,563,PREVIA,994,GL LTH
67,TOYOTA,563,PREVIA,3549,S
67,TOYOTA,563,PREVIA,753,DLX
67,TOYOTA,563,PREVIA,749,TOP
67,TOYOTA,563,PREVIA,2031,STD
67,TOYOTA,1113,PRIUS,4805,ECO
67,TOYOTA,1113,PRIUS,4591,ICONIC
67,TOYOTA,1113,PRIUS,4894,STD
67,TOYOTA,1113,PRIUS,4896,PREMIUM
67,TOYOTA,1113,PRIUS,4590,DYNAMIC
67,TOYOTA,1113,PRIUS,4895,LIMITED
67,TOYOTA,565,RAV4,5309,GLI PREMIUM
67,TOYOTA,565,RAV4,760,TOP
67,TOYOTA,565,RAV4,2865,SPORT
67,TOYOTA,565,RAV4,3242,GX
67,TOYOTA,565,RAV4,765,BASE
67,TOYOTA,565,RAV4,762,FABRIC
67,TOYOTA,565,RAV4,5308,GLI
67,TOYOTA,565,RAV4,3244,VXR
67,TOYOTA,565,RAV4,4287,60TH
67,TOYOTA,565,RAV4,3241,EXR
67,TOYOTA,565,RAV4,764,LEATHER
67,TOYOTA,565,RAV4,4552,VX
67,TOYOTA,565,RAV4,761,STD
67,TOYOTA,565,RAV4,3243,GXR
67,TOYOTA,565,RAV4,758,PW CL
67,TOYOTA,565,RAV4,1189,MID
67,TOYOTA,565,RAV4,3240,EX
67,TOYOTA,565,RAV4,763,TOP LTH
67,TOYOTA,1246,RUSH,5436,GX
67,TOYOTA,1246,RUSH,5232,EX
67,TOYOTA,1246,RUSH,5310,STD
67,TOYOTA,580,SEQUOIA,1200,PLATINUM LUXURY 4X2
67,TOYOTA,580,SEQUOIA,4980,PLATINUM
67,TOYOTA,580,SEQUOIA,1197,LIMITED 4X2
67,TOYOTA,580,SEQUOIA,861,SR5
67,TOYOTA,580,SEQUOIA,2443,LIMITED TOP
67,TOYOTA,580,SEQUOIA,3577,GXR
67,TOYOTA,580,SEQUOIA,1199,PLATINUM PREMIUM 4X2
67,TOYOTA,580,SEQUOIA,863,PLATINUM LUXURY
67,TOYOTA,580,SEQUOIA,2040,STD
67,TOYOTA,580,SEQUOIA,1196,SR5 4X4
67,TOYOTA,580,SEQUOIA,860,LIMITED MID
67,TOYOTA,580,SEQUOIA,3576,EXR
67,TOYOTA,580,SEQUOIA,1201,PLATINUM LUXURY 4X4
67,TOYOTA,580,SEQUOIA,1198,LIMITED 4X4
67,TOYOTA,580,SEQUOIA,862,PLATINUM PREMIUM
67,TOYOTA,580,SEQUOIA,3578,VXR
67,TOYOTA,580,SEQUOIA,1195,SR5 4X2
67,TOYOTA,580,SEQUOIA,3332,4x4
67,TOYOTA,869,SOLARA,2961,STD
67,TOYOTA,577,TERCEL,2037,STD
67,TOYOTA,585,TUNDRA,2045,STD
67,TOYOTA,558,XA,2027,STD
67,TOYOTA,558,XA,706,BASE
67,TOYOTA,559,YARIS,2441,SE
67,TOYOTA,559,YARIS,2028,STD
67,TOYOTA,559,YARIS,710,MID
67,TOYOTA,559,YARIS,4131,SE+ TRD SPORT PK
67,TOYOTA,559,YARIS,4897,Y
67,TOYOTA,559,YARIS,4807,S+
67,TOYOTA,559,YARIS,713,FLEET
67,TOYOTA,559,YARIS,4133,SE+ TRD AERO PK
67,TOYOTA,559,YARIS,2440,S
67,TOYOTA,559,YARIS,709,BASE
67,TOYOTA,559,YARIS,4130,SE TRD AERO PK
67,TOYOTA,559,YARIS,3479,SPORT
67,TOYOTA,559,YARIS,4968,G
67,TOYOTA,559,YARIS,4284,60TH
67,TOYOTA,559,YARIS,711,TOP
67,TOYOTA,559,YARIS,4132,SE TRD SPORT PK
67,TOYOTA,559,YARIS,4898,YX
67,TOYOTA,559,YARIS,3478,SE+
67,TOYOTA,559,YARIS,4967,E
67,TOYOTA,750,ZELAS,3483,TOP
67,TOYOTA,750,ZELAS,2445,MID
67,TOYOTA,750,ZELAS,3548,SPORT
69,VOLKSWAGEN,1206,ARTEON,5044,SEL
69,VOLKSWAGEN,603,BEETLE,3863,S
69,VOLKSWAGEN,603,BEETLE,4583,R LINE
69,VOLKSWAGEN,603,BEETLE,3865,SEL
69,VOLKSWAGEN,603,BEETLE,3864,SE
69,VOLKSWAGEN,603,BEETLE,966,STD
69,VOLKSWAGEN,603,BEETLE,4584,EXCLUSIVE
69,VOLKSWAGEN,610,BORA,2056,STD
69,VOLKSWAGEN,611,CADDY,2057,STD
69,VOLKSWAGEN,915,CC,3300,SE
69,VOLKSWAGEN,915,CC,3302,SPORT
69,VOLKSWAGEN,915,CC,3911,R-LINE
69,VOLKSWAGEN,915,CC,3224,V6
69,VOLKSWAGEN,915,CC,3299,S
69,VOLKSWAGEN,915,CC,3301,SEL
69,VOLKSWAGEN,615,EOS,2209,FABRIC
69,VOLKSWAGEN,615,EOS,1164,LEATHER
69,VOLKSWAGEN,615,EOS,982,STD
69,VOLKSWAGEN,601,GOLF,4685,R SEL
69,VOLKSWAGEN,601,GOLF,2208,GTI  FABRIC
69,VOLKSWAGEN,601,GOLF,3303,S
69,VOLKSWAGEN,601,GOLF,4972,GTI CLUBSPORT NAVIGATION
69,VOLKSWAGEN,601,GOLF,4248,R PACK 1
69,VOLKSWAGEN,601,GOLF,960,GTI
69,VOLKSWAGEN,601,GOLF,4312,GTI PK1
69,VOLKSWAGEN,601,GOLF,3135,R
69,VOLKSWAGEN,601,GOLF,3308,GTI SE
69,VOLKSWAGEN,601,GOLF,3305,SEL
69,VOLKSWAGEN,601,GOLF,4974,R SPORT
69,VOLKSWAGEN,601,GOLF,4250,R PACK 3
69,VOLKSWAGEN,601,GOLF,2460,GTI  LEATHER
69,VOLKSWAGEN,601,GOLF,962,W12
69,VOLKSWAGEN,601,GOLF,2207,HIGHLINE
69,VOLKSWAGEN,601,GOLF,4971,GTI SPORT
69,VOLKSWAGEN,601,GOLF,959,COMFORTLINE
69,VOLKSWAGEN,601,GOLF,3471,GTI SE P1 SR
69,VOLKSWAGEN,601,GOLF,1738,R32
69,VOLKSWAGEN,601,GOLF,1162,STD
69,VOLKSWAGEN,601,GOLF,3307,GTI S
69,VOLKSWAGEN,601,GOLF,3304,SE
69,VOLKSWAGEN,601,GOLF,4973,R SE
69,VOLKSWAGEN,601,GOLF,4582,GTI CLUBSPORT
69,VOLKSWAGEN,601,GOLF,4249,R PACK 2
69,VOLKSWAGEN,601,GOLF,961,GT
69,VOLKSWAGEN,601,GOLF,4313,GTI PK2
69,VOLKSWAGEN,601,GOLF,3309,GTI SEL
69,VOLKSWAGEN,601,GOLF,958,TRENDLINE
69,VOLKSWAGEN,601,GOLF,3470,GTI SE P1
69,VOLKSWAGEN,601,GOLF,3306,SEL leather
69,VOLKSWAGEN,604,GOLF PLUS,968,COMFORTLINE
69,VOLKSWAGEN,604,GOLF PLUS,967,TRENDLINE
69,VOLKSWAGEN,604,GOLF PLUS,2053,STD
69,VOLKSWAGEN,604,GOLF PLUS,969,SPORTSLINE
69,VOLKSWAGEN,602,JETTA,963,TRENDLINE
69,VOLKSWAGEN,602,JETTA,4586,SE
69,VOLKSWAGEN,602,JETTA,3472,TRENDLINE S
69,VOLKSWAGEN,602,JETTA,1163,STD
69,VOLKSWAGEN,602,JETTA,965,SPORTSLINE
69,VOLKSWAGEN,602,JETTA,3474,COMFORTLINE PLUS SEL
69,VOLKSWAGEN,602,JETTA,4585,S
69,VOLKSWAGEN,602,JETTA,964,COMFORTLINE
69,VOLKSWAGEN,602,JETTA,4587,SEL
69,VOLKSWAGEN,602,JETTA,3473,COMFORTLINE SE
69,VOLKSWAGEN,602,JETTA,2362,COMFORTLINE PLUS
69,VOLKSWAGEN,613,LT46,2059,STD
69,VOLKSWAGEN,617,MULTIVAN,5125,HIGHLINE
69,VOLKSWAGEN,617,MULTIVAN,2061,STD
69,VOLKSWAGEN,606,PASSAT,3475,S
69,VOLKSWAGEN,606,PASSAT,971,TRENDLINE
69,VOLKSWAGEN,606,PASSAT,1166,R36
69,VOLKSWAGEN,606,PASSAT,2995,SE
69,VOLKSWAGEN,606,PASSAT,2997,SPORT
69,VOLKSWAGEN,606,PASSAT,973,SPORTSLINE
69,VOLKSWAGEN,606,PASSAT,4588,R LINE
69,VOLKSWAGEN,606,PASSAT,1165,STD
69,VOLKSWAGEN,606,PASSAT,2996,SEL
69,VOLKSWAGEN,606,PASSAT,975,CC
69,VOLKSWAGEN,606,PASSAT,972,COMFORTLINE
69,VOLKSWAGEN,606,PASSAT,974,HIGHLINE
69,VOLKSWAGEN,987,PASSAT CC,3674,STD
69,VOLKSWAGEN,987,PASSAT CC,4663,SPORT
69,VOLKSWAGEN,609,PHAETON,981,W12
69,VOLKSWAGEN,609,PHAETON,980,STD
69,VOLKSWAGEN,600,POLO,955,TRENDLINE
69,VOLKSWAGEN,600,POLO,3101,S
69,VOLKSWAGEN,600,POLO,957,SPORTSLINE
69,VOLKSWAGEN,600,POLO,3333,SUV
69,VOLKSWAGEN,600,POLO,956,COMFORTLINE
69,VOLKSWAGEN,600,POLO,3102,SE
69,VOLKSWAGEN,600,POLO,1161,STD
69,VOLKSWAGEN,616,SCIROCCO,3311,SPORT
69,VOLKSWAGEN,616,SCIROCCO,2695,P1
69,VOLKSWAGEN,616,SCIROCCO,3310,SEL
69,VOLKSWAGEN,616,SCIROCCO,983,STD
69,VOLKSWAGEN,616,SCIROCCO,2697,R
69,VOLKSWAGEN,616,SCIROCCO,3476,SE
69,VOLKSWAGEN,616,SCIROCCO,2696,P2
69,VOLKSWAGEN,607,SHARAN,976,TRENDLINE
69,VOLKSWAGEN,607,SHARAN,978,HIGHLINE
69,VOLKSWAGEN,607,SHARAN,977,COMFORTLINE
69,VOLKSWAGEN,607,SHARAN,2055,STD
69,VOLKSWAGEN,1254,TERAMONT,5277,S
69,VOLKSWAGEN,1254,TERAMONT,5279,SEL
69,VOLKSWAGEN,1254,TERAMONT,5278,SE
69,VOLKSWAGEN,614,TIGUAN,2060,STD
69,VOLKSWAGEN,614,TIGUAN,2271,SPORT NAV
69,VOLKSWAGEN,614,TIGUAN,2287,TREND & FUN
69,VOLKSWAGEN,614,TIGUAN,3316,TRACK & STYLE
69,VOLKSWAGEN,614,TIGUAN,2289,TRACK & FIELD
69,VOLKSWAGEN,614,TIGUAN,3313,SE
69,VOLKSWAGEN,614,TIGUAN,2270,SPORT
69,VOLKSWAGEN,614,TIGUAN,3315,SPORT & STYLE- R Line
69,VOLKSWAGEN,614,TIGUAN,4308,R-LINE
69,VOLKSWAGEN,614,TIGUAN,2288,SPORT & STYLE
69,VOLKSWAGEN,614,TIGUAN,3312,S
69,VOLKSWAGEN,614,TIGUAN,2198,TURBO
69,VOLKSWAGEN,614,TIGUAN,3314,SEL
69,VOLKSWAGEN,614,TIGUAN,4975,S+
69,VOLKSWAGEN,608,TOUAREG,979,SPECIAL ORDER
69,VOLKSWAGEN,608,TOUAREG,2676,P1
69,VOLKSWAGEN,608,TOUAREG,5285,HIGHLINE
69,VOLKSWAGEN,608,TOUAREG,3319,SEL
69,VOLKSWAGEN,608,TOUAREG,2678,P3
69,VOLKSWAGEN,608,TOUAREG,3321,SPORT
69,VOLKSWAGEN,608,TOUAREG,5284,COMFORT LINE
69,VOLKSWAGEN,608,TOUAREG,3318,SE
69,VOLKSWAGEN,608,TOUAREG,2677,P2
69,VOLKSWAGEN,608,TOUAREG,5286,HIGHLINE PLUS
69,VOLKSWAGEN,608,TOUAREG,1167,STD
69,VOLKSWAGEN,608,TOUAREG,3317,S
69,VOLKSWAGEN,608,TOUAREG,2679,R-LINE
69,VOLKSWAGEN,605,TOURAN,2054,STD
69,VOLKSWAGEN,605,TOURAN,970,TRENDLINE
69,VOLKSWAGEN,612,TRANSPORTER,2058,STD
69,VOLKSWAGEN,619,VENTO,2063,STD
68,VOLVO,598,850,2051,STD
68,VOLVO,599,960,2052,STD
68,VOLVO,594,C30,947,PRESTIGE
68,VOLVO,594,C30,2137,R DESIGN RTI
68,VOLVO,594,C30,946,COMFORT
68,VOLVO,594,C30,2048,STD
68,VOLVO,594,C30,948,R DESIGN
68,VOLVO,594,C30,945,PREMIUM
68,VOLVO,594,C30,2538,T5 R DESIGN
68,VOLVO,593,C70,944,PREMIUM
68,VOLVO,593,C70,2539,T5 PRESTIGE
68,VOLVO,593,C70,2155,PRESTIGE RTI
68,VOLVO,593,C70,943,PRESTIGE
68,VOLVO,593,C70,942,STD
68,VOLVO,586,S40,867,BUSINESS LINE
68,VOLVO,586,S40,875,PRESTIGE SPORTS
68,VOLVO,586,S40,864,STD
68,VOLVO,586,S40,872,PRESTIGE
68,VOLVO,586,S40,869,T5
68,VOLVO,586,S40,877,S DESIGN
68,VOLVO,586,S40,866,CLASSIC
68,VOLVO,586,S40,874,COMFORT PLUS
68,VOLVO,586,S40,871,PREMIUM
68,VOLVO,586,S40,868,EXECUTIVE
68,VOLVO,586,S40,876,SPORTS
68,VOLVO,586,S40,2272,COMFORT SE
68,VOLVO,586,S40,865,T4
68,VOLVO,586,S40,873,SPORT
68,VOLVO,586,S40,870,COMFORT
68,VOLVO,586,S40,878,R DESIGN
68,VOLVO,587,S60,883,COMFORT
68,VOLVO,587,S60,4339,POLESTAR
68,VOLVO,587,S60,880,EXECUTIVE
68,VOLVO,587,S60,3407,R DESIGN
68,VOLVO,587,S60,885,PRESTIGE
68,VOLVO,587,S60,3404,SE
68,VOLVO,587,S60,2046,STD
68,VOLVO,587,S60,2533,T4 CLASSIC
68,VOLVO,587,S60,882,SPORT EXECUTIVE
